,file_name,class_value,workpiece_location,scenario_condition,scenario_exception
487,Ch_000001619805.json,102_filed-screw-tip,right,normal,0
488,Ch_000001619806.json,102_filed-screw-tip,left,normal,0
489,Ch_000001619807.json,102_filed-screw-tip,right,normal,0
490,Ch_000001619808.json,102_filed-screw-tip,left,faulty,0
491,Ch_000001619809.json,102_filed-screw-tip,right,faulty,0
492,Ch_000001619810.json,102_filed-screw-tip,left,faulty,0
493,Ch_000001619811.json,102_filed-screw-tip,right,faulty,0
494,Ch_000001619812.json,102_filed-screw-tip,left,faulty,0
495,Ch_000001619813.json,102_filed-screw-tip,right,faulty,0
496,Ch_000001619814.json,102_filed-screw-tip,left,faulty,0
497,Ch_000001619815.json,102_filed-screw-tip,right,faulty,0
498,Ch_000001619816.json,102_filed-screw-tip,left,faulty,0
499,Ch_000001619817.json,102_filed-screw-tip,right,faulty,0
500,Ch_000001619818.json,102_filed-screw-tip,left,normal,0
501,Ch_000001619819.json,102_filed-screw-tip,right,normal,0
502,Ch_000001619820.json,102_filed-screw-tip,left,normal,0
503,Ch_000001619821.json,102_filed-screw-tip,right,normal,0
504,Ch_000001619822.json,102_filed-screw-tip,left,normal,0
505,Ch_000001619823.json,102_filed-screw-tip,right,normal,0
506,Ch_000001619824.json,102_filed-screw-tip,left,normal,0
507,Ch_000001619825.json,102_filed-screw-tip,right,normal,0
508,Ch_000001619826.json,102_filed-screw-tip,left,normal,0
509,Ch_000001619827.json,102_filed-screw-tip,right,normal,0
510,Ch_000001619828.json,102_filed-screw-tip,left,faulty,0
511,Ch_000001619829.json,102_filed-screw-tip,right,faulty,0
512,Ch_000001619830.json,102_filed-screw-tip,left,faulty,0
513,Ch_000001619831.json,102_filed-screw-tip,right,faulty,0
514,Ch_000001619832.json,102_filed-screw-tip,left,faulty,0
515,Ch_000001619833.json,102_filed-screw-tip,right,faulty,0
516,Ch_000001619834.json,102_filed-screw-tip,left,faulty,0
517,Ch_000001619835.json,102_filed-screw-tip,right,faulty,0
518,Ch_000001619836.json,102_filed-screw-tip,left,faulty,0
519,Ch_000001619837.json,102_filed-screw-tip,right,faulty,0
520,Ch_000001619838.json,102_filed-screw-tip,left,normal,0
521,Ch_000001619839.json,102_filed-screw-tip,right,normal,0
522,Ch_000001619840.json,102_filed-screw-tip,left,normal,0
523,Ch_000001619841.json,102_filed-screw-tip,right,normal,0
524,Ch_000001619842.json,102_filed-screw-tip,left,normal,0
525,Ch_000001619843.json,102_filed-screw-tip,right,normal,0
526,Ch_000001619844.json,102_filed-screw-tip,left,normal,0
527,Ch_000001619845.json,102_filed-screw-tip,right,normal,0
528,Ch_000001619846.json,102_filed-screw-tip,left,normal,0
529,Ch_000001619847.json,102_filed-screw-tip,right,normal,0
530,Ch_000001619848.json,102_filed-screw-tip,left,faulty,1
531,Ch_000001619849.json,102_filed-screw-tip,right,faulty,0
532,Ch_000001619850.json,102_filed-screw-tip,left,faulty,0
533,Ch_000001619851.json,102_filed-screw-tip,right,faulty,0
534,Ch_000001619852.json,102_filed-screw-tip,left,faulty,0
535,Ch_000001619853.json,102_filed-screw-tip,right,faulty,0
536,Ch_000001619854.json,102_filed-screw-tip,left,faulty,0
537,Ch_000001619855.json,102_filed-screw-tip,right,faulty,0
538,Ch_000001619856.json,102_filed-screw-tip,left,faulty,0
539,Ch_000001619857.json,102_filed-screw-tip,right,faulty,0
540,Ch_000001619858.json,102_filed-screw-tip,left,normal,0
541,Ch_000001619859.json,102_filed-screw-tip,right,normal,0
542,Ch_000001619860.json,102_filed-screw-tip,left,normal,0
543,Ch_000001619861.json,102_filed-screw-tip,right,normal,0
544,Ch_000001619862.json,102_filed-screw-tip,left,normal,0
545,Ch_000001619863.json,102_filed-screw-tip,right,normal,0
546,Ch_000001619864.json,102_filed-screw-tip,left,normal,0
547,Ch_000001619865.json,102_filed-screw-tip,right,normal,0
548,Ch_000001619866.json,102_filed-screw-tip,left,normal,0
549,Ch_000001619867.json,102_filed-screw-tip,right,normal,0
550,Ch_000001619868.json,102_filed-screw-tip,left,faulty,0
551,Ch_000001619869.json,102_filed-screw-tip,right,faulty,0
552,Ch_000001619870.json,102_filed-screw-tip,left,faulty,0
553,Ch_000001619871.json,102_filed-screw-tip,right,faulty,0
554,Ch_000001619872.json,102_filed-screw-tip,left,faulty,0
555,Ch_000001619873.json,102_filed-screw-tip,right,faulty,0
556,Ch_000001619874.json,102_filed-screw-tip,left,faulty,0
557,Ch_000001619875.json,102_filed-screw-tip,right,faulty,0
558,Ch_000001619876.json,102_filed-screw-tip,left,faulty,0
559,Ch_000001619877.json,102_filed-screw-tip,right,faulty,0
560,Ch_000001619878.json,102_filed-screw-tip,left,normal,0
561,Ch_000001619879.json,102_filed-screw-tip,right,normal,0
562,Ch_000001619880.json,102_filed-screw-tip,left,normal,0
563,Ch_000001619881.json,102_filed-screw-tip,right,normal,0
564,Ch_000001619882.json,102_filed-screw-tip,left,normal,0
565,Ch_000001619883.json,102_filed-screw-tip,right,normal,0
566,Ch_000001619884.json,102_filed-screw-tip,left,normal,0
567,Ch_000001619885.json,102_filed-screw-tip,right,normal,0
568,Ch_000001619886.json,102_filed-screw-tip,left,normal,0
569,Ch_000001619887.json,102_filed-screw-tip,right,normal,0
570,Ch_000001619888.json,102_filed-screw-tip,left,faulty,0
571,Ch_000001619889.json,102_filed-screw-tip,right,faulty,0
572,Ch_000001619890.json,102_filed-screw-tip,left,faulty,0
573,Ch_000001619891.json,102_filed-screw-tip,right,faulty,0
574,Ch_000001619892.json,102_filed-screw-tip,left,faulty,0
575,Ch_000001619893.json,102_filed-screw-tip,right,faulty,0
576,Ch_000001619894.json,102_filed-screw-tip,left,faulty,0
577,Ch_000001619895.json,102_filed-screw-tip,right,faulty,0
578,Ch_000001619896.json,102_filed-screw-tip,left,faulty,0
579,Ch_000001619897.json,102_filed-screw-tip,right,faulty,0
580,Ch_000001619898.json,102_filed-screw-tip,left,normal,0
581,Ch_000001619899.json,102_filed-screw-tip,right,normal,0
582,Ch_000001619900.json,102_filed-screw-tip,left,normal,0
583,Ch_000001619901.json,102_filed-screw-tip,right,normal,0
584,Ch_000001619902.json,102_filed-screw-tip,left,normal,0
585,Ch_000001619903.json,102_filed-screw-tip,right,normal,0
586,Ch_000001619904.json,102_filed-screw-tip,left,normal,0
587,Ch_000001619905.json,102_filed-screw-tip,right,normal,0
588,Ch_000001619906.json,102_filed-screw-tip,left,normal,0
589,Ch_000001619907.json,102_filed-screw-tip,right,normal,0
590,Ch_000001619908.json,102_filed-screw-tip,left,faulty,0
591,Ch_000001619909.json,102_filed-screw-tip,right,faulty,0
592,Ch_000001619910.json,102_filed-screw-tip,left,faulty,0
593,Ch_000001619911.json,102_filed-screw-tip,right,faulty,0
594,Ch_000001619912.json,102_filed-screw-tip,left,faulty,0
595,Ch_000001619913.json,102_filed-screw-tip,right,faulty,0
596,Ch_000001619914.json,102_filed-screw-tip,left,faulty,0
597,Ch_000001619915.json,102_filed-screw-tip,right,faulty,0
598,Ch_000001619916.json,102_filed-screw-tip,left,faulty,0
599,Ch_000001619917.json,102_filed-screw-tip,right,faulty,0
600,Ch_000001619918.json,103_glued-screw-tip,left,normal,0
601,Ch_000001619919.json,103_glued-screw-tip,right,normal,0
602,Ch_000001619920.json,103_glued-screw-tip,left,normal,0
603,Ch_000001619921.json,103_glued-screw-tip,right,normal,0
604,Ch_000001619922.json,103_glued-screw-tip,left,normal,0
605,Ch_000001619923.json,103_glued-screw-tip,right,normal,0
606,Ch_000001619924.json,103_glued-screw-tip,left,normal,0
607,Ch_000001619925.json,103_glued-screw-tip,right,normal,0
608,Ch_000001619926.json,103_glued-screw-tip,left,normal,0
609,Ch_000001619927.json,103_glued-screw-tip,right,normal,0
610,Ch_000001619928.json,103_glued-screw-tip,left,faulty,0
611,Ch_000001619929.json,103_glued-screw-tip,right,faulty,0
612,Ch_000001619930.json,103_glued-screw-tip,left,faulty,0
613,Ch_000001619931.json,103_glued-screw-tip,right,faulty,0
614,Ch_000001619932.json,103_glued-screw-tip,left,faulty,0
615,Ch_000001619933.json,103_glued-screw-tip,right,faulty,0
616,Ch_000001619934.json,103_glued-screw-tip,left,faulty,0
617,Ch_000001619935.json,103_glued-screw-tip,right,faulty,0
618,Ch_000001619936.json,103_glued-screw-tip,left,faulty,0
619,Ch_000001619937.json,103_glued-screw-tip,right,faulty,0
620,Ch_000001619938.json,103_glued-screw-tip,left,normal,0
621,Ch_000001619939.json,103_glued-screw-tip,right,normal,0
622,Ch_000001619940.json,103_glued-screw-tip,left,normal,0
623,Ch_000001619941.json,103_glued-screw-tip,right,normal,0
624,Ch_000001619942.json,103_glued-screw-tip,left,normal,0
625,Ch_000001619943.json,103_glued-screw-tip,right,normal,0
626,Ch_000001619944.json,103_glued-screw-tip,left,normal,0
627,Ch_000001619945.json,103_glued-screw-tip,right,normal,0
628,Ch_000001619946.json,103_glued-screw-tip,left,normal,0
629,Ch_000001619947.json,103_glued-screw-tip,right,normal,0
630,Ch_000001619948.json,103_glued-screw-tip,left,faulty,0
631,Ch_000001619949.json,103_glued-screw-tip,right,faulty,0
632,Ch_000001619950.json,103_glued-screw-tip,left,faulty,0
633,Ch_000001619951.json,103_glued-screw-tip,right,faulty,0
634,Ch_000001619952.json,103_glued-screw-tip,left,faulty,0
635,Ch_000001619953.json,103_glued-screw-tip,right,faulty,0
636,Ch_000001619956.json,103_glued-screw-tip,left,faulty,0
637,Ch_000001619957.json,103_glued-screw-tip,right,faulty,0
638,Ch_000001619958.json,103_glued-screw-tip,left,normal,0
639,Ch_000001619959.json,103_glued-screw-tip,right,normal,0
640,Ch_000001619960.json,103_glued-screw-tip,left,normal,0
641,Ch_000001619961.json,103_glued-screw-tip,right,normal,0
642,Ch_000001619962.json,103_glued-screw-tip,left,normal,0
643,Ch_000001619963.json,103_glued-screw-tip,right,normal,0
644,Ch_000001619964.json,103_glued-screw-tip,left,normal,0
645,Ch_000001619965.json,103_glued-screw-tip,right,normal,0
646,Ch_000001619966.json,103_glued-screw-tip,left,normal,0
647,Ch_000001619967.json,103_glued-screw-tip,right,normal,0
648,Ch_000001619968.json,103_glued-screw-tip,left,faulty,0
649,Ch_000001619969.json,103_glued-screw-tip,right,faulty,0
650,Ch_000001619970.json,103_glued-screw-tip,left,faulty,0
651,Ch_000001619971.json,103_glued-screw-tip,right,faulty,0
652,Ch_000001619972.json,103_glued-screw-tip,left,faulty,0
653,Ch_000001619973.json,103_glued-screw-tip,right,faulty,0
654,Ch_000001619974.json,103_glued-screw-tip,left,faulty,0
655,Ch_000001619975.json,103_glued-screw-tip,right,faulty,0
656,Ch_000001619976.json,103_glued-screw-tip,left,faulty,0
657,Ch_000001619977.json,103_glued-screw-tip,right,faulty,0
658,Ch_000001619978.json,103_glued-screw-tip,left,normal,0
659,Ch_000001619979.json,103_glued-screw-tip,right,normal,0
660,Ch_000001619980.json,103_glued-screw-tip,left,normal,0
661,Ch_000001619981.json,103_glued-screw-tip,right,normal,0
662,Ch_000001619982.json,103_glued-screw-tip,left,normal,0
663,Ch_000001619983.json,103_glued-screw-tip,right,normal,0
664,Ch_000001619984.json,103_glued-screw-tip,left,normal,0
665,Ch_000001619985.json,103_glued-screw-tip,right,normal,0
666,Ch_000001619986.json,103_glued-screw-tip,left,normal,0
667,Ch_000001619987.json,103_glued-screw-tip,right,normal,0
668,Ch_000001619988.json,103_glued-screw-tip,left,faulty,0
669,Ch_000001619989.json,103_glued-screw-tip,right,faulty,0
670,Ch_000001619990.json,103_glued-screw-tip,left,faulty,0
671,Ch_000001619991.json,103_glued-screw-tip,right,faulty,0
672,Ch_000001619992.json,103_glued-screw-tip,left,faulty,0
673,Ch_000001619993.json,103_glued-screw-tip,right,faulty,0
674,Ch_000001619994.json,103_glued-screw-tip,left,faulty,0
675,Ch_000001619995.json,103_glued-screw-tip,right,faulty,0
676,Ch_000001619996.json,103_glued-screw-tip,left,faulty,0
677,Ch_000001619997.json,103_glued-screw-tip,right,faulty,0
678,Ch_000001619998.json,103_glued-screw-tip,left,normal,0
679,Ch_000001619999.json,103_glued-screw-tip,right,normal,0
680,Ch_000001620000.json,103_glued-screw-tip,left,normal,0
681,Ch_000001620001.json,103_glued-screw-tip,right,normal,0
682,Ch_000001620002.json,103_glued-screw-tip,left,normal,0
683,Ch_000001620003.json,103_glued-screw-tip,right,normal,0
684,Ch_000001620004.json,103_glued-screw-tip,left,normal,0
685,Ch_000001620005.json,103_glued-screw-tip,right,normal,0
686,Ch_000001620006.json,103_glued-screw-tip,left,normal,0
687,Ch_000001620007.json,103_glued-screw-tip,right,normal,0
688,Ch_000001620008.json,103_glued-screw-tip,left,faulty,0
689,Ch_000001620009.json,103_glued-screw-tip,right,faulty,0
690,Ch_000001620010.json,103_glued-screw-tip,left,faulty,1
691,Ch_000001620011.json,103_glued-screw-tip,right,faulty,0
692,Ch_000001620012.json,103_glued-screw-tip,left,faulty,0
693,Ch_000001620013.json,103_glued-screw-tip,right,faulty,0
694,Ch_000001620014.json,103_glued-screw-tip,left,faulty,0
695,Ch_000001620015.json,103_glued-screw-tip,right,faulty,0
696,Ch_000001620016.json,103_glued-screw-tip,left,faulty,0
697,Ch_000001620017.json,103_glued-screw-tip,right,faulty,0
698,Ch_000001620018.json,103_glued-screw-tip,left,normal,0
699,Ch_000001620019.json,103_glued-screw-tip,right,normal,0
700,Ch_000001620020.json,103_glued-screw-tip,left,normal,0
701,Ch_000001620021.json,103_glued-screw-tip,right,normal,0
702,Ch_000001620022.json,103_glued-screw-tip,left,normal,0
703,Ch_000001620023.json,103_glued-screw-tip,right,normal,0
704,Ch_000001620024.json,103_glued-screw-tip,left,normal,0
705,Ch_000001620025.json,103_glued-screw-tip,right,normal,0
706,Ch_000001620026.json,103_glued-screw-tip,left,normal,0
707,Ch_000001620027.json,103_glued-screw-tip,right,normal,0
708,Ch_000001620028.json,103_glued-screw-tip,left,faulty,0
709,Ch_000001620029.json,103_glued-screw-tip,right,faulty,0
710,Ch_000001620030.json,103_glued-screw-tip,left,faulty,0
711,Ch_000001620031.json,103_glued-screw-tip,right,faulty,0
712,Ch_000001620032.json,103_glued-screw-tip,left,faulty,0
713,Ch_000001620033.json,103_glued-screw-tip,right,faulty,0
714,Ch_000001620034.json,103_glued-screw-tip,left,faulty,0
715,Ch_000001620035.json,103_glued-screw-tip,right,faulty,0
716,Ch_000001620036.json,103_glued-screw-tip,left,faulty,0
717,Ch_000001620037.json,103_glued-screw-tip,right,faulty,0
718,Ch_000001620038.json,103_glued-screw-tip,left,normal,0
719,Ch_000001620039.json,103_glued-screw-tip,right,normal,0
720,Ch_000001620040.json,103_glued-screw-tip,left,normal,1
721,Ch_000001620041.json,103_glued-screw-tip,right,normal,0
722,Ch_000001620042.json,103_glued-screw-tip,left,normal,0
723,Ch_000001620043.json,103_glued-screw-tip,right,normal,0
724,Ch_000001620044.json,103_glued-screw-tip,left,normal,0
725,Ch_000001620045.json,103_glued-screw-tip,right,normal,0
726,Ch_000001620046.json,103_glued-screw-tip,left,normal,0
727,Ch_000001620047.json,103_glued-screw-tip,right,normal,0
728,Ch_000001620048.json,103_glued-screw-tip,left,faulty,0
729,Ch_000001620049.json,103_glued-screw-tip,right,faulty,0
730,Ch_000001620050.json,103_glued-screw-tip,left,faulty,0
731,Ch_000001620051.json,103_glued-screw-tip,right,faulty,0
732,Ch_000001620052.json,103_glued-screw-tip,left,faulty,0
733,Ch_000001620053.json,103_glued-screw-tip,right,faulty,0
734,Ch_000001620054.json,103_glued-screw-tip,left,faulty,0
735,Ch_000001620055.json,103_glued-screw-tip,right,faulty,0
736,Ch_000001620056.json,103_glued-screw-tip,left,faulty,0
737,Ch_000001620057.json,103_glued-screw-tip,right,faulty,0
738,Ch_000001620058.json,103_glued-screw-tip,left,normal,0
739,Ch_000001620059.json,103_glued-screw-tip,right,normal,0
740,Ch_000001620060.json,103_glued-screw-tip,left,normal,0
741,Ch_000001620061.json,103_glued-screw-tip,right,normal,0
742,Ch_000001620062.json,103_glued-screw-tip,left,normal,0
743,Ch_000001620063.json,103_glued-screw-tip,right,normal,0
744,Ch_000001620064.json,103_glued-screw-tip,left,normal,0
745,Ch_000001620065.json,103_glued-screw-tip,right,normal,0
746,Ch_000001620066.json,103_glued-screw-tip,left,normal,0
747,Ch_000001620067.json,103_glued-screw-tip,right,normal,0
748,Ch_000001620068.json,103_glued-screw-tip,left,faulty,0
749,Ch_000001620069.json,103_glued-screw-tip,right,faulty,0
750,Ch_000001620070.json,103_glued-screw-tip,left,faulty,0
751,Ch_000001620071.json,103_glued-screw-tip,right,faulty,0
752,Ch_000001620072.json,103_glued-screw-tip,left,faulty,0
753,Ch_000001620073.json,103_glued-screw-tip,right,faulty,0
754,Ch_000001620077.json,103_glued-screw-tip,left,normal,0
755,Ch_000001620078.json,103_glued-screw-tip,right,normal,0
756,Ch_000001620079.json,103_glued-screw-tip,left,normal,0
757,Ch_000001620080.json,103_glued-screw-tip,right,normal,0
758,Ch_000001620081.json,103_glued-screw-tip,left,normal,0
759,Ch_000001620082.json,103_glued-screw-tip,right,normal,0
760,Ch_000001620083.json,103_glued-screw-tip,left,normal,0
761,Ch_000001620084.json,103_glued-screw-tip,right,normal,0
762,Ch_000001620085.json,103_glued-screw-tip,left,normal,0
763,Ch_000001620086.json,103_glued-screw-tip,right,normal,0
